TRANSACTION_ID,DATE,DESCRIPTION,TRANSACTION_TYPE_ID,CATEGORY_ID,ACCOUNT_ID,VALUE
341,25/12/1985,LC9IJAFEYPWI72VMU3KU,9068,3397,4790,23851
342,23/03/1999,2TR7EQ85F6GQ630KEJ4D,6645,936,6172,36027
343,06/08/1980,CPREAVQPCRX8DJPSI890,6366,5392,3794,31732
344,17/06/1991,1YO1YGAGDRFXTSYBLNW1,1061,1469,3455,31228
345,07/12/1988,6L7U1NLIC9MRGGUD1U33,8702,5078,3839,22484
346,15/02/1987,JZ75UNP9RMU34DEOWS7O,6150,7751,6084,4990
347,09/06/1991,MFVCDBVILOPS3D85T50O,2862,3444,718,5386
348,09/03/1982,GBG9MED6EUM51AWPBR6V,8499,7886,2557,37416
349,01/05/2000,H6KYILWR0TCREMGDZDD1,6748,3218,6578,33716
350,09/04/1987,AMXXKUQS4QVBYQW373LY,1972,6590,5981,9538
351,30/04/1999,94EVDHHW6KBI2IWSLRL6,6102,5168,5978,32380
352,21/08/1990,3S8ULZ2RIQLRAP0NBLSI,60,1959,4649,37818
353,09/02/1993,B0BQVZX0ZKDCZOEYT1BT,3242,7259,2322,12384
354,24/01/2003,CL7E0SK2FJ7960293GWF,6962,6367,1205,22214
355,01/03/1978,Y07TCNEP82XGQFAJ6PEE,2581,1651,6855,49876
356,13/06/1997,PJ4QQH3VGN56NUR3XYWT,5988,9757,4915,38224
357,12/09/1999,658G24A27O34OSHL66RH,3726,7089,8251,42517
358,08/01/1997,U94R7SFAK2S1WYKTN83B,9819,2012,8635,28831
359,30/04/1981,RWPHGM0S5UAEDVWWSV3C,1486,7237,9329,28389
360,09/09/1986,VFNXOZH31P58ALDAKP84,9534,4269,7888,23448
361,07/05/1986,0YC3OJ1Y23XFFUNP7Z28,8222,568,4768,3682
362,25/12/1980,ZLIEPMWY0RF8AEPXNWX2,1788,1131,8204,12173
363,25/03/1998,AJICT6M2G96TLZKY4PPD,2225,398,4298,6208
364,17/02/1984,9Y6HTUXUK4LYLXA1DKD8,9669,606,3760,26762
365,11/10/1980,AD8YZVVQVUEG0V1NSNDB,6746,3895,4323,39010
366,02/05/1980,UA44G1FXQQ2S667LC4BV,5247,9519,8,24632
367,25/07/2002,XE5MV1DE7K338U05QBQH,9311,2195,3009,11156
368,20/09/1980,AU81KIPXW0SUAEJHH25F,4913,325,5416,29913
369,25/10/1994,7PPH4ZFJHF5DV8MHFYNK,9093,9751,9511,42522
370,23/12/2002,CFVIR9AP9ZFYBDDQHX1V,2896,9488,8073,7961
371,28/02/1997,D2GUPD68EL5E5E7B5YH9,9851,1754,9563,17800
372,15/05/1993,TID4MS6EQOMMT490DUUK,8232,5080,6918,32859
373,30/07/1990,NGE68W87XK7GPP6GC462,4741,519,4004,21780
374,26/05/1993,YO33PS2GZGBWJMQHKMWB,1268,3788,9863,34708
375,12/03/1985,0DGZ0O4MTT9OAFMRN673,1195,4360,8359,3779
376,05/04/1977,AXHHIRANQ4YVBPWUYEAZ,7617,3720,5260,35380
377,11/02/1981,3JZRQSFK184DQOMZ01JE,4330,523,7431,21751
378,17/12/1993,NLRW6SORG02TQ5M7XTN7,2080,6711,8150,37802
379,20/01/1995,02L2W2PW1VTHVWMVYGXX,2163,1305,7143,1669
380,29/06/1992,V5BDE28B9ZFWFLPDCZFS,6063,545,5264,43804
381,21/04/1983,9LN9F1SCORHHN8R3GUDT,7646,9426,817,10352
382,16/11/1984,DB9MI9JFHNQ90UUUQ0Q3,7025,564,7897,38418
383,23/04/1986,R6Z9QSDVO4RFEMH6HFZ3,2623,7907,8456,39609
384,13/04/2002,XWYN1Z477W0UUY23JAFT,4068,3460,4835,10483
385,27/08/1993,NQHL660S7VFRZM4EABYH,5653,1297,1834,5895
386,20/09/1985,CPMF7ZWZ87OV6I93ZDG6,2458,7584,2910,39984
387,27/08/1982,VXRT8P449K7HB8MR66H7,2248,5096,982,6739
388,22/10/1987,4TXKB7066FP5ZY4ZUZG2,3520,37,4150,47934
389,14/11/1987,OKODKCMC3WKO7CI6TS52,4152,3748,6818,4304
390,22/08/1984,GFX7XFU1JJT9TVJV5F9C,684,8338,5787,48454
391,18/03/1989,0JBJ9G4VYV6T5EHVR1GM,2846,8421,1169,30292
392,23/03/1992,ERCXLMB7SLMF87SQ4CUV,1474,7980,5006,16237
393,27/04/1987,QQRR1RCNAX24YT0GJQKB,6834,9207,8486,44046
394,18/05/2001,HMZJCYNMONCM19YLA1AM,7112,836,8830,16818
395,12/10/1990,VAV10Q7JF0R4ALRS5Q2B,8310,4940,142,37408
396,24/06/1994,6MWX2PG5CZNKP91KVTKS,9310,5715,1101,23365
397,03/01/1981,Q7MAV216YL214041AWKR,9472,3022,1021,32426
398,15/04/1981,Z3KL1BGB8M5PHALZESL7,3354,3495,9196,30828
399,26/12/1997,EQLI0AFH8KIAMH9B17GO,7807,170,7192,29667
400,24/09/2000,UA8OMWD17BUKRZC65ALU,5591,6033,2663,20043
401,02/03/1994,C2IRURIWT6JBP6KX5Y6R,8110,615,4642,24086
402,27/06/1983,8FUGE8H8WHAREQF58MH3,5325,9524,2788,9241
403,09/03/1977,B5FHRXNGMBZ75ONT4SYN,6112,3914,688,9391
404,30/12/1987,AHUBC3PJ8FSG3EM0Z342,4343,9464,1810,5888
405,10/12/1979,WV4S4M9GOKJX057G4PG3,7003,8857,7288,20364
406,03/12/1980,PFP8ROKV3ZBE765U805R,2408,337,902,8330
407,02/12/1988,W1UXZ98YY5VUU1ZI93WG,5306,3009,6742,18525
408,04/09/1980,V80VLIX4LYF8GBXD9LSX,8051,8045,8524,21780
409,05/02/1984,O2GSE8SH801MHVWU53B4,6294,7796,860,32206
410,09/02/1993,UX9XM249RHF78BFBG2YH,7652,6970,8593,37978
411,25/06/1980,OMQQ9N6O1M6OBBKO1CRQ,5064,8591,4646,48773
412,28/02/1996,2QEQDM9Z557360EL0ZJ4,3536,6104,2297,20468
413,29/04/1990,7IZKZ4N2T3OQZ0OOJ0PZ,2044,197,5042,18086
414,02/02/1983,XJP3RFGH8V3AMV7WTPZ6,6015,4797,1671,28489
415,29/09/1996,NDS9EF5UJANSWNUUH8PE,5406,9038,9801,38423
416,09/06/1993,69POMRC1BIQWPCXF5VR2,3113,5121,7571,32559
417,02/09/1979,YLHQ0YGBA8H3X1TL3YMW,8459,535,7424,1439
418,18/06/1990,AZLI9J5UXJC9RRIYI38H,2372,1856,296,33418
419,09/04/1987,9846EX50N7BCEKDVJK8E,332,7201,2944,49609
420,13/01/1977,32BNU8ZHU55PLDK5KTON,6169,5054,7049,21778
421,03/04/1991,NHFYM0EHJ99C34C4EJWJ,9693,1174,2809,36994
422,26/12/1994,XML6T8944P99SVS64FMQ,5582,7239,3453,43746
423,09/08/2002,99VQQE5RWB14OMABB5L8,7593,1956,9698,26482
424,13/09/1983,4O8BL22RV51RB8245QEZ,508,3848,874,14940
425,22/10/1989,IA2RASH4W7A5LQ73B9UU,3040,2868,3200,31926
426,23/12/1998,FCTPQW4LMBPVZXVN4Q30,7703,2270,222,6282
427,08/09/1990,2IBMEA1YAXKP52ZONNRF,2342,1081,2142,5378
428,23/10/1999,J6IC19OPKUWSUHBX3ZW8,4493,9865,4863,8840
429,20/06/1987,SF9RJLJJ2SI77CEZ1FXL,2167,9862,3680,18184
430,08/09/2003,7YLNB6KVXZYAJ6NA674Q,4502,2024,4673,30569
431,13/12/1991,6XHWYQOUM8K51HM2HPZ9,123,4200,6509,2314
432,25/12/1978,BOSZC2OQ2NKJI368VNB0,2550,7686,4473,23844
433,13/09/1983,91CRVPQPF74CU7M83558,3801,4849,6861,18154
434,12/02/1998,1C4HL1S3RC1OV194HJR2,6669,1298,9932,44492
435,06/02/1996,NG4T9UBZXU9P9XADRYSK,657,4044,5095,35171
436,12/11/1978,RKWV148H8CE0ZE9W954G,1456,4794,4898,34107
437,18/01/1987,OI856X6GDHO6FM7E0G7I,335,5550,7421,21415
438,22/07/1994,2LRA5IVIBDEA87QGCH1U,7595,9053,9604,42955
439,30/05/1988,IP0JXADHJL0H1AS107O4,9067,5367,5347,46909
440,09/06/1999,QGPWC4L8IEBLCOI14EHZ,6516,3600,7072,29828
441,07/08/1982,S09O9P0N1QW2TIEZT5E1,954,4242,7485,40700
442,25/08/1988,504NG3D1KN8S3DQBTA8D,2081,2223,6198,35597
443,30/05/2002,Q2SYXL1B47MT3QU7G0LR,1165,3067,4959,1740
444,09/08/1980,XCUKYPQ6OFHGDJUZFNF9,6944,9353,8892,39697
445,27/04/1981,89SUPFDEQ9FMEZSHBIHD,6841,5896,822,42194
446,22/08/1996,NP2R14YRT7DQQ0GGVHIT,1680,6732,5413,19896
447,05/07/1977,X3YUA3IQ8DA134A2U5NY,8335,9437,2498,4696
448,07/04/1989,FNKMBSPOSPO6NR9H8OH3,1864,1498,8961,20739
449,01/07/1980,ULZEI871JPC836UPPYQI,1607,1507,5396,36628
450,03/09/2004,QLMSUZSJE67W42O5D9X0,6313,4448,8102,14814
451,13/05/1982,F6CURP3P8I1L363N3126,1459,5290,6138,27004
452,21/07/2001,3V6J5R5ETCSVG74PH81E,7619,1542,3530,42498
453,19/03/2003,4EBYDEKYESFZOIARSTQK,8687,2530,639,6088
454,15/04/1997,30U1EQMQVCS835EOK8C9,5574,1743,2299,43383
455,07/07/1990,JBL37HJVU8VSC9F1EPNK,658,5388,3932,33786
456,03/11/1991,5MQVL8K2MN1PX1RTMNXD,391,8161,5082,8166
457,10/12/2003,E1EW5FL95MY0ICQL46IN,6484,1212,1813,8290
458,15/10/1984,13R8YYOH94QBNSZK2YA2,1409,5061,2724,19131
459,08/04/1977,QBWUAI3TRU6H2V4AQ7MP,5399,9126,9409,40420
460,08/02/2000,LTI3D08NITHA3Y6Q8DIN,1816,8782,2643,42906
461,16/10/1982,BIG3LTQIZTI98QO4N7KG,3742,6748,5481,41155
462,10/02/2001,K8OPAJ6IFTLWENWYVYF6,423,1962,4404,24669
463,30/07/1990,MSTCEX7QBGE57XZ2MFQT,3699,6532,1131,49856
464,27/02/1979,71HWY54ETFJ9CFX78ECP,8302,1218,8323,7080
465,03/03/1994,ODFD51N39J1UAC0LCAA2,2155,5837,3399,4641
466,03/08/1983,ZD2M2H0TAVUJSK8PC2PH,6006,7636,5328,46028
467,22/01/1990,EQO9LQDIKB86I88FURES,8944,476,4603,36304
468,18/09/1991,WKNGNFTF342LJXZACXMW,9538,1740,4805,6827
469,05/10/1994,8X3AXJNNB7QHPGAUQ2FD,6227,2532,6629,20979
470,14/07/1988,5N0GTONZIRUJUXICMLFB,6348,8193,5211,4465
471,30/05/1999,48LVNN0RN5E45F0LUCCL,3647,716,4319,43255
472,12/02/1998,RF3GDWICLPRWMNK4DS86,4523,7964,2701,3014
473,08/08/1991,WIM1L7ZFDG9ZURPZIUMF,6023,6021,9781,24163
474,29/11/1997,5CEQ1RDCZC3CGSEB998S,3730,744,8509,35331
475,19/10/1979,HQJAKGKWMITOHSBCH1OM,5151,9843,4656,44178
476,25/03/1985,TV63KG5K1LH5C8D0H8YK,523,1248,9564,6434
477,13/05/1981,C653WICHWYEP8CQ3TT8U,270,3181,5540,7703
478,30/08/1987,4264NO5TCX63K1MTJX9G,23,6409,6318,18680
479,16/08/1987,6BMMSG2PP7XH6CDU9GUX,2766,5907,180,27807
480,30/11/1979,MW5MC7YUW9SQ6YEVAH66,9863,9055,1851,28705
481,17/02/1992,S9HFQSNKAAFG2ZBDU3OS,9734,6411,5718,37304
482,19/03/1988,88ZUKOXT0E6R432902Z6,9168,3270,7145,24646
483,01/04/1981,39EDVKYAWCTTW5AEHB49,913,3995,7666,36477
484,15/08/1981,ESRAUDHYZLWO77VYRMNC,4294,1596,1239,20213
485,04/12/2001,EOF3FJ38SEIDZGBWOWNL,1835,8678,3446,15684
486,06/09/1989,TJMWK1UONMHQLZR692J3,6101,8278,7808,32952
487,27/01/1978,URLHUA9RR3DCLC0QCV88,616,7019,5787,41937
488,07/05/2002,9GYRA580D5NOW822124M,2280,6680,8535,34157
489,15/11/1982,VW9EG2HZRKYCOZZ7CZO3,6963,2906,8176,39400
490,11/06/1980,NMPKSJXYGB1O31ETXL89,2535,2585,6355,20408
491,22/10/1990,USCQ8W02NU7Y989DVAVY,7178,3116,9305,38345
492,28/01/1977,QYFD24NK9X5C9FM0T1TE,7135,7115,6495,31579
493,20/08/1998,20UR9T91IUU8RYIOZO37,9415,2873,3055,3579
494,29/03/1980,NV67WJETQDB504JP6SMU,1517,7818,2336,44050
495,30/03/1987,LLOR1BR5632EI1P2CI5X,2644,5107,6446,19431
496,29/04/1978,8WMEHO7AUIFMO6R40A4U,4701,2176,5697,23901
497,12/04/1982,WR4QCBLUPHOWF71JAVDZ,9172,6333,2693,28465
498,13/08/2002,1AFXN8SOF1ZTJ6GX3AQ1,1301,1951,1364,17850
499,29/08/1991,1CUJDDT6OWJN6CDTPEQT,630,757,8926,10369
500,29/10/1986,D6LL9UWF8KTLORPFPTCY,3806,9789,4265,41159
501,12/11/2003,A1FT1ALHLOIK7X62B2P5,298,185,6551,16678
502,06/06/1993,J0NWI99ZTBQJLM2XBZGH,2678,2339,4807,39122
503,24/06/1981,2T4ZVB466P0HGOC3OHRI,7125,2964,9462,27742
504,18/02/1995,2G80J5WFG2961WYIJHSL,7561,77,8939,9838
505,13/07/1983,NEXRIPZ9T27C91OR6MMR,6967,6214,301,25620
506,01/02/1999,4JOJFRHF51FQ7TS6ORRC,4161,7752,464,36510
507,04/11/1988,4MBW6K350QKAZ9GXDQYD,9620,8946,8295,44367
508,27/04/1986,BRB9KICDI1GVJLGU9W65,9558,2198,3898,20223
509,20/05/1980,4QU40OVLC71JED0GVYOR,9701,1362,1331,27845
510,04/02/1982,U0JEQW9UIVIUC9XXGFNJ,9285,5379,1232,36306
511,10/02/2002,9UCOVB57DRY30YEO0AM0,2423,5371,5072,4507
512,22/08/1985,VKB3LCW6PNBUCZ1NOVM0,9953,5606,1832,46954
513,10/04/1979,6CLEMN3P8HJMTUYUI154,2375,2739,1529,38718
514,09/01/2001,D48EEBYI7MO0ZU0MXNL9,6870,5392,1873,40656
515,03/12/1986,2CD4G3M8F3VBX59DOY11,6152,4397,1407,27684
516,01/10/1994,WFGB1JBTL4CRK5ON4PM6,3043,8853,2550,44873
517,19/08/1990,ZRZ3SQ0JKYVQTNK5KHVM,4125,2134,3050,22881
518,09/02/1995,YRIBHBUL3DL7VCDVGXIQ,903,2229,4320,29284
519,24/11/1984,NFCSUSDM1PGWW4IJNYG7,6373,5127,8710,3560
520,23/01/2000,WBF5QCUFOAYBD944GF6K,4875,4452,779,49887
521,25/06/1985,13X2L80UOW44VQ102J4J,4738,9441,9014,18688
522,18/11/1983,P8286WNMTYAD1VW03BPJ,625,3462,9046,3987
523,28/02/2004,UDVUF551I2R40OTPJNQ4,7094,3245,5644,39592
524,09/11/1999,O7CH9IUH4VACZKHAORUD,9594,6051,31,20845
525,12/05/1992,OAO8SOU5N3YYT3O89BDV,2570,9927,1599,2877
526,21/12/1985,ZM4OJVYHZ5TVSXFS7JC1,7033,2487,314,36676
527,05/07/1989,B3ANMN7M88C8KLWFNO1M,7003,4172,5641,32432
528,12/11/1983,CTFCZ5FG234A1GXOKARI,6176,7857,3509,34489
529,28/04/1985,VNXRHKNXTQP5Y15I491D,1624,4478,3983,47064
530,12/01/1995,KP4JDK80VW2INQLWGPVJ,4072,339,6392,6046
531,14/10/1987,C96IU931HCG3WF137YIC,7369,2030,3374,3983
532,26/03/1992,KLQR4BBP797FD3L96P06,8624,5023,1344,1168
533,29/11/2004,MTFATVVBSIXA2V9C8OVQ,7714,6356,9773,17852
534,12/06/1996,GWFH5WCJXPMYZULJLJGE,8427,5957,5266,45406
535,16/04/1978,PLWAQACRWEEQPBCRQ2JT,7283,361,1930,14202
536,04/11/2003,JTJTKKYX1S15AOB5ZFXL,224,6778,5638,16510
537,23/07/1986,RXB7YY4ZUBW6I09F7VRS,298,8057,7317,5381
538,05/04/1998,QMN6YYDG6JNEHC3F1JIV,2492,3439,4581,48297
539,04/07/1988,GU6HOH9KIN5YT6L4P8C5,627,318,8085,26193
540,02/02/1994,KABPMUHILFSZVBPL8006,2268,2072,3894,40339
541,07/01/1979,NI34C9QZ7Y2MG1V156EX,8911,636,9546,4733
542,28/09/1997,2Q7A4T1RQ858QAZORZIV,7794,1297,217,23387
543,23/03/1980,MOHU1XFR19W5XMPZ1P04,3399,5250,82,36563
544,25/09/1985,UCVSIJ1GYIYEU6I9VXB0,1741,4416,1142,47488
545,28/03/1986,AE9NCJIKD25IORC14LKN,5623,975,9062,16319
546,08/10/2004,LR9J9YZRR76G4JVO6KOQ,8169,1164,4685,6017
547,23/07/2000,LOG6VKL6IXVJ8B3YD2MZ,745,1276,5125,22372
548,02/11/1992,7CVF5UNIPALVNVSGVQN6,5765,5534,7878,3615
549,12/04/2002,YU41BAYAN7756NZ92Q7Q,4413,6642,8024,43438
550,02/02/1987,U6F8GFK7FL17Q1JHE09Y,1676,1636,969,48497
551,09/12/1992,ZEKNARDWS3SA7Y5NTGJM,4927,4537,9479,39910
552,04/05/1979,M6WA9KCLQQ9PJ9TVGFVX,4483,5248,2352,22793
553,02/08/2002,PLOH5DCIFYVME1DU3O2U,8069,2394,4226,31409
554,25/07/1985,WZ2AS62E7HB9YHMX5Q0F,2252,2240,833,7644
555,23/01/1989,XTDCMG7LM1IFLUOYRUSJ,5074,5041,5987,26343
556,16/10/1983,E6C3B0MOYA0TRQQX908O,2381,148,7227,22567
557,07/02/1988,1D7IC3N41MCXKFQTR9AS,8645,7254,2830,18726
558,29/01/1997,FSU9V7QIO2J2NZQ0PHLK,8157,9452,4838,9786
559,21/11/1987,PMJI6CNYBD74EIDZLKCL,3964,5058,9792,37299
560,17/01/2003,O1RER11E0R2J3KGAUOY6,8795,5371,9331,16602
561,08/01/2002,GTI4Q7I94VKIUAYZ1GQ7,2129,9004,8876,29717
562,28/03/2001,NZ5UUJZQK87OI9A6MXJ2,867,5350,9437,28570
563,18/08/1989,T4LKG1DL6N152SWRZZHR,4306,8415,8546,40711
564,19/05/1987,QZADBGUE953BN3R0KZ81,6792,601,841,20959
565,06/04/1987,G4VLZ2QJJGH4GGXY3RXQ,5226,7707,2649,9820
566,21/12/2002,NRILM1Q7WSMTQ7X274HL,6294,2899,5179,18460
567,18/11/1997,L1HD5DT54MKDCVIFT56R,6907,950,9901,40561
568,21/07/1997,64APETPE3OKF1A14PH2M,9295,9480,355,29414
569,27/08/1982,AQW12DDZOECGCE1HLI26,5948,1417,4346,13857
570,07/05/1979,B3SNI2DMNZO4155C1L3K,4282,3795,3989,13625
571,05/11/2003,AC3TMS3GBO3KM6L1L10E,2783,8579,2610,35393
572,26/11/1979,J2P10RWAQMJ3R48IZAN6,2530,5849,9954,29519
573,20/09/1981,XFKZ07WU8LQHIBICD7BE,6909,716,5069,34062
574,21/02/1996,V8XY76S2O0Y3QIYLB6YX,7649,4187,4525,32650
575,21/05/1978,IOUAQZNDJMC2C3IHBVT5,388,4357,4126,26391
576,01/06/1999,BP5Y1P2S28AKJ22O1EIQ,8199,3879,2333,14180
577,04/03/1979,5FUAKYOXL3MDNJCWF1IC,4242,6972,6854,42196
578,08/10/1987,8JBL4YXBZBLS16I4Q9O4,2189,4374,4582,13835
579,23/10/1978,XS044H0SNDJ5G1MB0RYN,8149,2540,7709,24152
580,30/03/2001,8C19VUJELW6QBJYKJX3N,3302,4766,2711,21024
581,14/09/1983,OF4D3EJKHTA1DSYTS4AC,8897,8490,6001,3263
582,08/02/1977,JCQ2GLOGRJVCANYIN7JN,691,5123,2394,41279
583,02/05/1982,J68WKRMUNZNXWGBRPDRJ,7531,7219,449,49905
584,26/02/1982,LAR651YITBJVXN52SEJ1,4980,4349,2303,3322
585,18/03/1991,SZ7M8M2DAGPTQN0IIIED,4913,1049,112,42853
586,08/05/2003,5MS0Z66ZIV4R2SQLFQQK,4742,6581,5626,3869
587,01/08/1981,EFTF2WCNDGJYMYCDANY3,4168,9165,8449,38794
588,24/07/2003,7ZDHS5I3QJBQXX6YG8XF,5793,2217,4663,16714
589,06/10/2002,ZTB1LLOGFF5DA3E9T932,7258,5516,136,16324
590,17/11/1985,YS2W4FDVKY2AMLJX6IKF,1348,8659,360,30135
591,01/06/1995,6E4VIMHRLT7M3Y1805YA,2162,1147,6783,15440
592,01/05/2001,75F5KYRYIPOW2UQZOB3O,4893,1743,9385,37626
593,01/05/1999,MRLLR911VL799XK3WLD4,295,8423,7809,30355
594,29/11/2003,RSOK9GNL5DJNWVXPNCYH,8696,7620,1464,46399
595,03/04/1989,ZMHZP4IGOKX6BEWWDY4C,7069,4541,3983,32217
596,24/05/1979,40DYJHGMVHCON1E7D6IJ,8160,5662,4441,9373
597,20/10/1982,K9MRQ349ZC9GSL54O3H3,4332,9871,7102,12309
598,29/02/1984,FUT3H7VGHEM3RA85VZGJ,1175,3984,6448,11194
599,13/04/1998,P27WW9A6WJ4CDBLQFRGY,8130,1872,8832,35553
600,11/02/2001,R6UATLS3F6G4B6PYRXPW,6028,5295,8757,45680
601,09/09/1991,W2ZKX2JD5WC0T0Y6X89C,9462,7166,487,15398
602,01/01/1992,Q69A7G4KOKGMVXZ3DCDQ,7337,6102,4711,12230
603,30/12/2003,PDD9ODJC8QPNC4MIADJ0,5441,8454,818,12408
604,25/09/1995,7NA117RPR7D0L6TWL9NE,365,8938,2344,19239
605,01/02/1988,VIRW201FPWBLOS8FRDUC,3759,4998,2633,32194
606,09/10/1999,9YXHAL075IAY3AJP7OS8,8355,3414,2225,18005
607,14/12/1977,IBP1W93O9AQ4E6XCIKJN,2326,9276,7543,31853
608,05/08/1984,CS36OF0NGUSHO09FZ2G5,2569,9150,2196,45713
609,16/11/1981,Y0S53302R7MEDFJJ5L8T,6139,9885,8195,19573
610,28/02/1982,LKV0YKWL7URQSYRW3HWM,4392,968,538,21229
611,02/04/1990,P7J1IW8X2TM4U8YLWZLL,4582,1487,1077,16129
612,15/03/1998,637AIZSHGCDFRLLDP0KA,1697,7793,6000,21151
613,03/03/1977,XEU2TR8XMG2X9REMMX7T,5219,6989,7302,10653
614,30/11/1986,H8NFWA3HD8C4WZ84EYU2,6729,19,3713,26450
615,21/04/1997,FLI78LNBQWNYMJQDCEJI,2770,3406,9692,21101
616,02/04/1994,8GR8DI0S9VYBGM17HD3A,6881,9365,7518,23385
617,11/11/1986,UXBYD5LAI5QHXLRHDSF8,3960,3247,6010,33266
618,17/11/1978,MO2G78EP0JQKWEFX5H2B,3383,2348,3317,20452
619,16/03/1986,5DWKVUF3XY8G16O9PE77,4277,5156,4933,8906
620,03/12/1984,K6AIE9L0NA1M3IUXQRKR,5348,9435,4094,48600
621,27/02/1981,TCYYS3SWLROEG6O03SA6,7418,1776,1633,13699
622,12/07/2003,8D5AFP0OPLULTSG7DX99,8951,8466,9831,47950
623,22/06/1993,RMCKSXVHE932XL2P3R9S,9138,2316,8170,26194
624,10/05/1979,8HVQ8DX580XGZI6707RE,8,4684,2569,15075
625,11/01/2002,W3VHJXZNVDDSSSTEJ12G,761,2183,3146,28640
626,24/04/1999,GH9K2BH7CNP0GLIBI4CX,8276,9023,5829,21394
627,13/03/1989,YGMK9RJZSXK6C2PB3FJT,7012,8001,7521,15793
628,19/05/1993,OVWJFBV25U0CW1HQ2BUD,8378,8145,424,42478
629,24/09/1984,MDBT2CPRME0NAXENGV8D,2725,6319,5680,7959
630,15/10/2000,VV9AAIV1ZMFNYKTR7OLL,9175,9185,2324,39897
631,06/01/1978,WU3OP3LBEDUDC66PTHSB,1874,8172,8487,43018
632,27/06/1995,NVQ8ONSPEP7M509B69GQ,5188,9320,4781,44674
633,28/02/1995,5CKH0X5HUXZ9RPFYGSG8,7583,6877,6355,11406
634,08/10/1982,4AMAICDK8F61M8X2QDJN,2406,3911,8094,1992
635,23/08/1991,DLDC1H73680EPT8IQXTH,2317,5512,439,15097
636,02/09/1994,SB0G08ED3X1ZO5UNS793,9583,5463,6676,35355
637,27/12/2000,86EQYQVDLOZVCY1PWUPS,5710,766,4630,17342
638,18/12/1979,RVPJEFW2AD5W8L9HEEW7,637,96,8541,42320
639,08/12/1980,ORTPA1BUM5J10MUT7COR,7088,2193,4744,46407
640,03/08/1988,EXY751NZ17KAPSGYP51Z,7550,2828,488,43956
641,29/09/2003,YGPGX1RDYHF0803ZF9BF,8890,6812,419,5330
642,03/09/1979,X167FYK06O4XC6FOKT2G,2881,5029,7845,44428
643,26/12/1999,H5BPAILOS1K3D0BPHJAQ,8890,1332,8315,2809
644,27/06/2001,SBZT3YM209DSNLBPKQG0,6254,5143,7864,46947
645,09/05/1996,YO0ZL6A5VVW2AEFQTN9A,7739,8196,3833,42381
646,22/03/1993,SNO1TY5QAPR61AIVSLOW,8126,5949,5086,23161
647,23/12/1983,VNFW0M2F2I27IB3DLBXL,5488,8831,4304,48565
648,29/02/1997,ZQDP7ZMBMYMAEAB5Y112,6610,7118,3713,45679
649,27/12/1984,8P8ISKXJXE4RUWSMPBQA,7299,1345,7762,36502
650,10/12/1987,4D2YEUXKYW6ROJLLR471,686,9957,3432,39917
651,18/07/1977,8W5DWAQNOEVP3DD0TC9A,3619,4179,4183,47975
652,12/02/1989,9HLOUQKKN5VP8CG03M6N,4956,8203,6063,29688
653,07/06/1990,9ATTDG51IJBNB4X89MI7,752,4631,9365,22522
654,28/12/2002,K3X5PUTKC5XGEKRTET6L,8448,5923,379,45706
655,15/01/1994,18VY1KU7S5KEX6OWBLFS,2507,7620,9105,31106
656,12/02/1994,V6H773H6771RITGF5CJJ,1381,7880,8430,24148
657,04/02/1988,FJ1UM8QJW47FYYYMMJIX,8400,1728,8609,2127
658,03/09/1998,C5PWR6LM4OGHGFHXYNAC,9651,6888,838,17078
659,22/07/2002,HZP0QD2SK82YNBKZN6SP,3374,5872,8737,5924
660,22/10/1994,2RHMYFFSLAHHN259PI90,9055,3909,9590,30238
661,25/03/1998,4PLVKDEM7PTTVH6B14Q6,4414,8143,4128,14914
662,15/03/1998,P1O5Y47ZYOQS7I5LGV2A,1134,5842,9094,6541
663,28/11/1982,YXWPMQM5YX2I5WZ94N0F,5361,301,4715,17818
664,02/05/1985,99YVBABKCPST6OLG40ZS,8552,1380,8233,40127
665,20/01/1996,KXPYBFGIAVTYJYX13BS5,7214,6959,8250,16447
666,11/02/2003,4W316ENZLUECC5EK4JGV,709,8493,1468,15016
667,16/05/1987,PDHXNWWIPRC78VCHWGIP,1285,955,2534,34907
668,26/12/1991,XUI8JU5A2P18MT6VM5MP,6995,992,5507,11745
669,26/05/1980,TLWPD0ESKDSDVSOCC0HH,3695,971,9119,34137
670,04/08/1996,IYPE5A99023WME1QTR8W,2076,7695,9594,39348
671,29/04/1993,48OM33844RBXSN5TBGZZ,7329,4412,6641,4495
672,02/09/1980,C09N60ZIUN6BULBP0SX0,2594,6607,3230,37141
673,21/10/1984,PMCTC3WOY2LUYLNDIU3R,5712,225,492,8001
674,28/08/1995,T9H0H0OUJOSACIFD57ES,2490,4712,5326,33108
675,01/06/1990,R0HWIKI42KMAVVY4638G,6676,7378,9123,14300
676,23/10/1987,EAHER3V9PEA731I4YHOM,4214,1894,2035,48517
677,23/08/1994,Y5FXL7P61U11ZS4S5NGN,7301,9000,431,41872
678,24/09/1978,1J8HRRN69LU5QCBUAZI7,1055,1089,8670,22230
679,05/05/1995,FIDC4RTKRH7B9G7728DJ,8963,7945,1716,18173
680,12/06/1984,ESL0B96QDZW2CWEDQDFD,7427,6836,9207,34402
681,11/08/1992,BGU39CW533BNWODX5WCA,3011,4531,6357,3923
682,18/03/1985,ILEZU9KHXIQIF0Y4P55D,8168,2836,9181,32792
