ACCOUNT_ID,DESCRIPTION,ACCOUNT_TYPE_ID,USER_ID,OPENING_BALANCE
649,9XAB9XRIV7,3499,5582,26538
650,1Z79HHHHSC,9930,9056,40797
651,T5DESM9Q62,1647,5469,43620
652,O85QDQ6EVH,3669,6894,6149
653,GAJZGA0NE6,6086,7853,33658
654,X5HYCID4AQ,4030,9140,36120
655,6ZDMI0G5IP,6977,1293,4744
656,R9R09JZ00O,5025,5387,12139
657,9TGTILP3T7,5892,6736,43062
658,I6DGCUBMXD,1143,5558,23468
659,T46LJZ8FT2,8287,5961,27117
660,SS1H75VO94,9545,9710,23903
661,NZJNQHHG4D,7559,9958,48547
662,EOG6N8PGYS,4720,5961,40864
663,L0TP1P7K95,20,5625,21559
664,8REPPGOJG4,9372,2772,9046
665,PX6BY4EV3H,8053,8371,23607
666,4PEOMMWZUA,3282,2544,8084
667,WCQ3W83IBV,3342,3879,34770
668,TSQGI6CNJ9,8648,752,46708
669,FDAYZWB9TL,7291,117,40151
670,A2LERX66F7,2309,5284,7431
671,H2VAIC7V1Z,1953,9378,25972
672,6ZE4AC0MF8,3346,7032,26054
673,Z6WNYPIF3R,423,1722,29853
674,JEWAZZMNFV,4058,6014,10672
675,DHSUP4EX82,4111,2620,15228
676,705M7I3W4O,344,6583,26269
677,GKVUKIQUKZ,1428,239,21601
678,O3ZHORABQZ,1845,6605,40306
679,V3Y9GWGV5X,6239,8198,26660
680,ZF3E9EG88U,5503,2851,22361
681,UCZVH2Y5Y1,1696,38,16499
682,FNF5LRA81D,6427,566,1174
683,8F2PVOML76,395,1830,11405
684,YQKKAC1O8H,4989,8451,14411
685,QRZHL7J676,2030,168,13659
686,1PIZMLHHI2,1697,8878,5067
687,H8RM5FNRT7,3940,6559,12339
688,GUQOGO9FCW,2168,8226,6812
689,1OEM0O67ZH,8303,3112,41341
690,BGOYDJ9V4V,9352,4897,44463
691,IQJ5X3SO06,3897,6196,43813
692,SI4MH6SZI4,6283,2691,22588
693,BE9IDCG4M7,3405,912,21821
694,6YTZMMB4JW,7547,4490,36625
695,H6ENPOXJ7C,2260,7251,25366
696,CNCUBXH33K,8806,3710,30605
697,POM9U10V6P,1379,6082,6803
698,4C00QS6CVT,1473,9224,23100
699,TGFOMVH3P8,660,8865,38550
700,9MEM50P6AD,1595,4510,43182
701,13XO2DD3AP,7450,6599,42275
702,5GTUDMO64N,9278,4971,11919
703,BOFO50EUKU,2919,7172,44697
704,BB5O97O5ME,2274,3700,8496
705,V2RCZQ8ODZ,5052,6510,49017
706,WCBL6DKF2J,3011,5170,11119
707,GLVA7STZ0W,8351,2129,47657
708,QULKDKAMXQ,7004,2781,35548
709,98QPPTLQWX,8814,7023,49860
710,PMDRJ3PYM0,589,979,41738
711,6W9SOP940I,270,3046,9770
712,HJLWSEJ1P7,3730,7448,8112
713,FVWNBJSNMF,299,2305,18169
714,Y5LDP57KD5,2889,927,29013
715,OKI8OAZZN4,6818,3315,45524
716,O9M3X1F8D9,4724,9858,30300
717,TQTWX2VJBM,8547,4072,42582
718,C3WIG12VS9,3496,7309,24265
719,LGKPBWQMEB,2047,1106,17072
720,G7GTIH6SIM,103,1950,21970
721,MYM33I660C,9107,1490,48056
722,1VTCP8CLAW,9089,9636,24220
723,WXYN126BG0,9946,3972,3803
724,5M7LB3CNER,8895,9543,11630
725,HTD7UBQMZD,8653,8010,7732
726,AII2FTQYY3,9643,3619,33701
727,FXG13JCUVF,5797,8870,34410
728,SCB5W2H8QE,269,5226,5418
729,KZUWPBMV4C,4141,7583,2981
730,13OCM8WD3Y,8935,7695,37768
731,UJ2GSK1RRW,9565,8073,45391
732,WRPVXZRNQU,3848,352,35331
733,ECQSA7D3AG,6960,8953,24613
734,VPHHGCYJXC,423,6675,12322
735,Q9IJX6YFXK,7462,2255,39724
736,60JE4A070G,2496,1109,21961
737,6S36GJUHZZ,398,5127,1024
738,HBQBQK65OS,3350,5134,37739
739,V9IV4X6Q44,5718,63,18941
740,P56718X48L,6189,4075,40435
741,69BHVB2ME3,3708,2886,14272
742,85LAW99YO6,214,4182,9535
743,5X4IM5KTOC,4699,5588,48130
744,AZGSM51Y78,5928,9420,48348
745,UQRCCBK43B,2456,9179,4373
746,6W8GKB5EL1,5049,8638,42174
747,JFE4SCF2P4,2470,2111,35507
748,G10V88GXRL,3130,1062,36211
749,HZNY9QWCW1,6327,7015,7905
750,DF92JV2ZMW,2674,6796,14852
751,EUXU0G2ED8,9654,1268,32381
752,Z67Y6JE6RR,6546,776,26004
753,MV1RW3FN6I,5747,8207,37857
754,IXNOBRP0JB,7077,4841,48905
755,X6ATEC30GV,1572,8374,12907
756,OUCQAOJ1GD,8236,290,36502
757,R5FFLVPKDY,7926,257,7162
758,S8T5JDILR4,6233,1933,42056
759,Q58VL3093D,6732,4047,10924
760,RFXWYYAPU4,6372,4051,43637
761,3B42RI4Z4S,2097,1168,16991
762,JEZMCO2LCH,9913,3547,42156
763,S9L8KTRBSW,6070,8000,28093
764,ZSBRRAXGU2,4717,9000,4341
765,9XANDF33ER,7511,1378,48641
766,3LZ20QPMH7,2098,918,31748
767,H7WI9Z3I0M,9694,2147,10515
768,LV7DAOF8E7,4727,1274,44369
769,VTRWR3HNAL,260,6180,20658
770,8G3AK3JED2,6876,7197,43088
771,SW79Z4FXV7,6350,6956,13299
772,513LZ9JN0H,7669,3778,29177
773,DGAE3FK7ST,2912,4876,23604
774,VTO06R1YGQ,1385,6540,40729
775,5DLQT4GMO0,1016,2669,11423
776,153D9PGDG1,4605,9627,29828
777,AF958X1ZK7,9789,585,24639
778,3OT8CIFVCE,8202,3056,18514
779,BUEE22ZTOP,9383,9866,10957
780,IFRGI5FQI3,1853,8064,48996
781,R171GT4591,6605,6517,18022
782,BPT4WIP6QY,2093,8406,25392
783,FJCYSPLTEX,2395,855,49055
784,Y2XLJNQ4IH,5613,1523,12563
785,2P92XFM4C6,6604,419,45593
786,A8S3LGODK2,10,8771,31189
787,8HWYWH0W9K,1729,5191,12353
788,QOWQRU3EV0,4716,7931,6557
789,UZLX6KQ5FA,4921,5959,42736
790,Y8VEGXR9Q6,7631,9199,30224
791,Y722QG7LBR,6569,5778,6201
792,MQYDR7O77K,2070,734,23343
793,3PDE68R2YB,8930,6688,40544
794,3HN2VPZPC7,6935,9209,6275
795,IZKXSLA10K,328,1561,45336
796,VXE0XEBLKS,7945,3956,33836
797,RPOGXOS8DS,9545,2671,24424
798,QLIRD9RHTR,7239,7727,12971
799,ANNRXLC0BF,8778,2140,17590
800,UBKL56SAWT,2164,8576,39148
801,MB6T4YDQ9S,2836,7624,39184
802,J60B7BXI9X,1472,3646,22356
803,LYC6MD70JE,3983,7396,1909
804,KOAI96JZ96,1850,6623,15109
805,J6LGIUMZIL,6428,8124,6240
806,WO1ZFXPFPF,4343,7183,23498
807,Z8SFPH85P0,2184,6572,19825
808,KK7PQ2GIE5,9975,1216,25158
809,4STXLFYAMG,5424,4614,9465
810,UQG434JPUR,6067,7522,10168
811,ADNT6P27CP,6743,3216,42432
812,4TQ5T7FNQZ,3834,977,29448
813,LMS4O00526,1220,2558,36929
814,U635G37IWR,4497,7818,37263
815,CQRSA63I9C,4106,2460,31247
816,PXDS43ULH1,3781,3371,5918
817,BHW1T763HZ,2865,1640,28855
818,Q7B487GOY0,1709,6351,17504
819,04KMY0196P,1986,3513,24225
820,GJP260I9Z2,7562,1948,2188
821,TYTI1V5R6G,6854,5080,19827
822,TMAR7TTPC3,8969,9279,19878
823,ZO08PCI9VW,953,5712,30463
824,JZLSAW1ZRW,1389,4417,10028
825,T18G96JCXO,1984,9743,6485
826,T66A8CEHZP,4547,9190,21739
827,NSIFKWUY8B,2094,6206,21626
828,VECI2ZP1CE,6192,5617,11363
829,KVKWQ6SGJG,1124,5456,12401
830,77KANFWNR3,5824,3747,5173
831,1RYIJ9FETL,9027,5089,22816
832,ES35KSWF03,2259,8804,21027
833,9TFM52WUYI,8405,1095,17571
834,R4D7ZZUQ9M,9701,4294,23152
835,4UOAL3AYLG,2899,3012,10611
836,PRRMYLCQFM,6492,4626,22193
837,ESSSGHMEJL,3563,1071,45116
838,AVY3MIQUV4,8489,4494,9991
839,ZFZKYE13AX,4592,7272,34728
840,DOI54UGIEZ,5498,445,10597
841,DQMBTU05ZH,4431,3091,28752
842,CIEG4HTFUG,3727,1705,26812
843,K5KA4U3BVY,9256,3896,25475
844,2CHBZJSJ4L,1575,41,40747
845,RIPN911PHN,7253,4462,42800
846,0M10OR7SDE,8491,1559,35224
847,AG2LJNUTHV,3386,9398,37397
848,3ID6PRWGYJ,315,5091,49998
849,P5T3QHVYJ9,3056,4571,41771
850,GXU5I1QRIP,9518,877,35613
851,IDMVNKC7BK,7126,8429,32497
852,FX986141Z1,4391,7023,5965
853,MAVZX7D401,5646,4917,16492
854,AAWU45R22E,1103,5885,9383
855,AB07L0G2R8,1622,4560,48598
856,F5WOPGLRJX,7887,6423,36572
857,YJO7UGWC4E,7620,814,43448
858,M28U0KTJC2,8724,8449,14041
859,NRWRFUXINB,5989,6368,49663
860,TKBH89W5RC,9807,173,49217
861,282276F062,6630,1920,44403
862,KVO4Y2CGQV,1895,2948,20228
863,0NWHTOLAUJ,3765,4417,18282
864,83FKIO942T,1272,2593,16351
865,79DSLIT0US,4334,4835,29065
866,ML6MCDKLN0,8999,2050,2129
867,PVQ5905P9B,5487,2105,22433
868,UITPCA2US1,4777,484,29564
869,DQ4TRPEWKH,1263,6370,20710
870,6UXRIF2DAD,4787,9319,6876
871,TUUSOJABJ8,1604,8930,16149
872,JV7FDKY7BA,3723,2108,11054
873,XB1DXCY8E7,6262,7357,33796
874,6TWDXSQK5U,8557,6496,44410
875,VEZ1Q8VL1H,3107,837,26521
876,E43NKOWPJO,3243,7488,48062
877,FFTKWTF9D9,5310,6109,21742
878,WZOCFJ4ZNN,9328,499,39028
879,SRPZ9DC0W5,8118,6084,31278
880,JGVYIP9GGD,3145,8504,3747
881,XCIFR3SO0K,3419,6325,31042
882,ISW77234ZE,8138,8157,21722
883,5H3JO3CFAY,6776,4282,43171
884,EK5RSBDDGY,7791,696,15848
885,318EC7PQN1,1829,3536,40903
886,MIBDSJ4X4D,9043,1751,5018
887,UAUH3U49RD,7098,1653,4880
888,FY06NTQ709,5294,3142,37894
889,2VE1XZNJQR,6469,2076,36411
890,D426ZBWJ4E,7364,2030,10411
891,YY1QYIM2PH,6868,1061,11246
892,0B4TTQ726P,1962,2180,46275
893,UF6ZZWEZZ5,4085,9326,4892
894,SLW5G65698,2877,6139,45478
895,PLIPW5HB31,5932,3219,44349
896,HTZ83QJGJO,8539,2947,4317
897,2VWHDMJQEY,6298,964,24371
898,3XSR7DPZX5,1645,2113,43932
899,ZQYZJI51NR,7148,8217,27671
900,HKII99QA0K,8663,8424,18842
901,P16OFWSXIC,1585,2897,46796
902,5DHLG2B6BY,3142,1033,40747
903,9R8BU8VXH4,1565,5761,19326
904,UO8SJYIK1D,3115,7730,22486
905,1HM8J6P4VJ,7540,5151,6668
906,KCNYLM60AF,8279,7242,42337
907,UH7W9XHI9D,3755,7312,7130
908,O6ULWCXR5G,7291,6513,12798
909,S933JRQPNQ,3618,5968,48620
910,ZDRFQPUHR3,4304,716,8307
911,EZHZVFQ9O9,8618,3864,39362
912,9OALDBHR8H,2912,5863,5358
913,4JBJAD5538,5421,9618,19507
914,1XP6RZ7CF4,9116,1703,37081
915,7O84ZVIL7P,3249,4958,46995
916,B0IDAYGKLW,8871,8954,45474
917,6DW8XAU3B9,1293,3065,48360
918,4PJ3LX1OLW,81,8866,46246
919,L6TY4HTYKB,5889,1521,12412
920,YSM3XISPTV,8097,4209,47039
921,KVF7875A6W,8249,6765,48807
922,TAQNUDO8RR,2572,1184,20047
923,IX1OWMTY1P,7765,2771,33101
924,8VBKL5NE8D,3469,9062,29469
925,AI3DHE4R9W,2856,1597,18944
926,QC6BEMPNUE,7830,9720,19290
927,C8JXE1S4P0,3056,118,34413
928,S0HBV9BGI3,9288,2135,44599
929,MOC496FYDU,1352,5355,17424
930,JWJAE0JMJU,2639,3825,21848
931,B6F9DDITRW,8186,5866,5779
932,PWGETRC658,8417,3571,38971
933,AKMS7WZHLY,62,9100,4854
934,UOSI5LOCTV,4311,8121,2095
935,DXTLC9LOY8,1334,4500,48827
936,QQT0HW281Y,1053,9254,16903
937,9CXZJG8CCQ,7237,2801,16700
938,OW82NAHYMY,986,4472,19653
939,Y7T13N8ETE,6675,3961,8266
940,083X48NIKH,8523,3364,42624
941,WAKN39UGR7,529,5416,29577
942,N86JVJNKAH,7735,2296,5543
943,5JA97YWPVD,3832,7376,40911
944,JAWJ7X2RH9,3945,9857,43965
945,I63C7IJQE4,3335,8348,14017
946,HPOSGYPK2W,8993,3846,18027
947,M8GPW5TFHY,7985,5122,13257
948,CJQ4R5N6AF,3318,2009,35390
949,LW2D42Z914,9049,9987,34320
950,QKLA0M0IU3,9187,9625,41255
951,ADELIVWHO1,3481,6685,28398
952,QQ7ZW8WVY1,5248,1231,18932
953,SXOH3JF2GO,4648,1339,41906
954,HXIAAK26JP,9585,4238,40693
955,HFYR4Z5ZJ3,9978,5255,23220
956,4OY30F0160,3400,195,47898
957,ODL0LGL8AS,4477,2520,33381
958,YJD4ZUR88H,4759,3912,43227
959,ZGF5KQEWNY,6693,8715,23249
960,JYEOSC8EF0,7371,8110,8392
961,ZI00FUMY80,8169,2482,33432
962,H9G405WP4E,2249,8616,7883
963,4Y7EFIF5ZA,1414,3152,13691
964,L2Z7X648EN,1679,2881,14767
965,ZL4RYXXHYL,7088,1504,2091
966,RV3P9SP52P,1410,2592,40215
967,SVE51CAQH4,1492,1319,22056
968,4NPNRVE4K2,896,1036,41987
969,L10QQ9KUXV,4100,6721,40685
970,85VUDRNKS2,6423,3378,39333
971,8Z480EMU09,611,4142,20958
972,NVP7D0GO77,5857,5940,12867
973,1S9VXIRL5Y,4347,4903,46571
974,79J52GL4LE,5094,1519,37485
975,J1XY13971H,9052,6554,40958
976,BO4G9VOFRL,4195,4849,27324
977,CZ4GRZVIJP,4445,664,13473
978,3VWM0OFOHF,432,9766,41534
979,H2R972LMC9,113,7714,47784
980,DZXAOTYOMA,7425,6735,43005
981,R53M6KJZVC,2398,175,31336
982,0YOU54L7QO,5902,8582,39993
983,75IQBNSUNQ,902,9614,35695
984,LL6J0JGKTW,277,3235,5700
985,WRFVD8B65K,6660,8763,40355
986,GH6UPTPH3E,7104,4499,27080
987,3S0MCDSW5G,6220,3270,2819
988,SJR5GPAHJR,8044,6145,16406
989,NK8TSQZ8UU,4837,6620,46923
990,Z3M0RT3CLI,4087,9180,44580
991,5I1ZCYXGPR,1721,5661,8407
992,JHOLUJOQSM,9913,8016,40982
993,V7BP2K332B,4435,4912,22004
994,WKG69TPZCM,3656,3714,24289
995,4PORJXU56X,473,1088,2864
996,DT10CVPNAF,2972,5592,3360
997,SZV6SEMGIE,6964,2775,25920
998,I1EC6P9W1S,3099,6686,4350
999,819K0V0DF2,385,1003,31997
1000,IMZ7AH143M,6992,9176,18742
1001,FSLIL24VAO,6299,4262,38397
1002,MJFQ1MIQ5V,9238,8525,36402
1003,K4A8CRN05M,5940,6139,48141
1004,WJMGIRX3Z2,7896,2199,17530
1005,5VMNZPTUTK,9521,471,19615
1006,SKR0E4ZGIR,9945,7871,27615
1007,RBWJLSROHM,9997,7801,41910
1008,GYY1YZLTJU,5083,8188,22856
1009,P5FZ8RXVV1,1876,3177,3617
1010,K834YLG2Q7,8830,3806,13735
1011,RGWXJW9IKP,2158,14,44822
1012,V0ZUIJPT8M,7216,9530,34108
1013,ZEUEXBT9TO,281,7066,28846
1014,NLLFL9KYWP,9839,3946,17427
1015,XCPB1BH29V,5953,8538,13246
1016,C0VKNTCSMV,3136,3567,30604
1017,177BPC8VKQ,4904,4050,27460
1018,T8ZDVYT5M4,5024,8607,7356
1019,VK0T5P9C5W,754,9921,41626
1020,9XQN6GBBH8,2058,4177,49272
1021,DV1NBFCE5R,2267,6399,18391
1022,6RBPXCMJSH,8305,9141,15395
1023,6WKJNE1X9P,8976,2989,29883
1024,6FW0DSFLYI,5049,2753,28132
1025,N2V5MYOMDU,9212,172,29814
1026,EKA3UZ7K4A,2548,8556,38378
1027,APP7V2W1BV,8438,3702,44846
1028,6W0JT0KCWQ,7252,3215,36857
1029,GOP1Y3FIGR,7229,5499,29522
1030,BR2DRHVYRY,8781,149,34985
1031,7U6FDB2OL0,2976,9218,48624
1032,IKK45BYOHH,7451,3041,47535
1033,T2DLVI3IJ9,2144,2986,43128
1034,LPKLZZDYXV,9925,1104,43310
1035,0TH2ONYQS1,4960,4488,44169
1036,M4ZP1E1HYV,9081,6502,37145
1037,FT6PXQLKNL,8413,2922,29059
1038,K88EI1EP7S,6479,5659,39869
1039,JF3MHDVKE7,1588,4206,30214
1040,I42NCCKTON,7854,6705,35802
1041,4TBAXF6RXU,896,5791,3793
1042,S5L7C4U03U,1609,4548,6211
1043,6LLQ76NB0D,4442,8833,44897
1044,PYILUTN6Z0,1943,231,25740
1045,JQW4QT9N9X,5754,5433,6155
1046,W3BSIDBMYL,6795,566,41141
1047,LHC2PU5LTM,8723,8907,29125
1048,CN7O1Q92RI,4963,9266,39603
1049,49Q1EU9OWN,2447,2540,31471
1050,74Y9TZKM2W,8946,7783,26713
1051,IUG9E40TPB,8966,712,38589
1052,6NOT3LP3GV,642,7286,28317
1053,DCFPECS7CA,6031,2481,40775
1054,DM58TQ3SOM,6205,3087,8482
1055,FLFNNTI5FL,8078,7588,28497
1056,41SAWGJ7BQ,8673,2061,7124
1057,Y18A5RPDA2,4646,1720,16671
1058,72GD063XQY,4133,2064,17127
1059,LDKMJZG3T4,3014,6187,26277
1060,2UWUX82ZL8,3161,8897,14899
1061,HJZH8AEBT1,1125,8707,11868
1062,VBXF7S0EXL,5034,1103,10079
1063,ZRGWCQPGVH,8622,8015,38732
1064,0GYTW4JX23,7385,9490,18432
1065,3J6GNIRKL6,745,9639,45378
1066,5ZL0Y28W2K,4862,5308,43893
1067,T1WT28PUGJ,7505,3828,37790
1068,E1HK6BWOOE,5538,6284,47367
1069,9VHNM6SPH4,8585,7908,7768
1070,5KWQCHNMKY,2016,9611,43804
1071,IV6B95BA1T,6834,8130,30978
1072,MNBDOQG0O5,6189,8647,47933
1073,KAJYO243R6,7886,6639,24886
1074,SBXTDBQ01A,7699,9904,18107
1075,K8KO1FRXMO,7224,5871,38325
1076,GFMRDD7NZG,6780,9821,18562
1077,B92FGKZDZD,1131,6245,46619
1078,KSK52U3UNM,7250,4726,41905
1079,Z3U5TF2FZL,276,9137,8539
1080,8YA63HN61H,1529,8464,25221
1081,8JWSGX9LCI,2989,4957,28309
1082,POOBBTEEEH,4867,2290,46362
1083,3R1ZTJUQ1J,2843,4735,12728
1084,Q77NC5HZTM,4607,5901,11657
1085,MBX5TZ80T8,4450,1880,18419
1086,J3FI9O6RLM,1879,4675,39816
1087,8NSSLLMDO2,7162,5940,42554
1088,STD5DQOXXS,7150,4743,42476
1089,9W9NKAR24G,6207,2283,48418
1090,G4CAAS4IY1,3757,4151,15426
1091,7TEIIIWXOW,8541,2092,30459
1092,VYHCWMWBL9,3665,5598,16163
1093,0SH5OVX1ZJ,4075,8697,37407
1094,RDOQ4T25R6,9992,1606,4093
1095,ELQ6IEXYOR,1387,3686,20640
1096,9EM15G5XEV,219,2733,31371
1097,LQFBRIE9NB,2865,9077,23854
1098,300GNA20FX,7238,340,12875
1099,Z6HNPIPELT,754,1751,11546
1100,S7XMI91HVL,3433,4550,48494
1101,DYQL863GI3,5396,6338,17568
1102,SB84475DSC,6430,9163,29249
1103,Y11VEI4B1E,2123,5704,44319
1104,8P40BDWVQC,2277,2729,20671
1105,9LKK5EJHMP,37,9883,47725
1106,9ETK3JILA6,7105,4621,1137
1107,7NCTAICD4N,4373,5367,34307
1108,EL5UBMCSS7,9173,5179,44727
1109,1ITC64X39A,7325,1779,47559
1110,NN8BM34NUG,3350,5528,42857
1111,4SMHHQRKWN,8169,5559,17720
1112,W42S6HNX30,4872,5964,14766
1113,G1UPMRLTK3,9868,9752,13387
1114,8HOADJV5VI,7990,5151,39535
1115,0XTK9SI9RP,8319,6177,1088
1116,45GBEJ5V54,6015,2679,4640
1117,ZY53FDHZ0U,9626,6342,48437
1118,JFGOL8U3BC,8231,7308,4876
1119,LLYBL4KT7H,6782,8034,17258
1120,C2H2CYKYF2,3216,8471,16478
1121,EZQUK1PZTV,6074,4633,34526
1122,2KU3VRZY8P,9666,1667,19580
1123,4AY6ETDURP,2257,3825,18981
1124,NECB0M89CD,6159,6912,49763
1125,I2EFC05LM4,6629,8247,39684
1126,HZ2C2LZKNB,9590,1003,49334
1127,0NRIYP0KWC,2314,6160,10820
1128,D2DY1ABXGY,4606,3573,22988
1129,H9XJWBD45N,7579,4095,37501
1130,EHBQJ93A2K,6144,1419,48298
1131,GWECBHVN8Q,7398,1999,27681
1132,KTXGMGEZEW,7893,3115,21997
1133,V15AON1GKO,9866,4645,42442
1134,7UP6CWFLBT,6689,4811,37156
1135,F5DLG7D0ZU,760,5488,43621
1136,ASOCB7PYM1,1466,3886,23443
1137,NC4Q7BSPIV,6821,6569,29707
1138,9N5ALDX9S5,3399,4187,47279
1139,T5LGJ6CARR,369,6325,31098
1140,8PFXJY17NV,8203,4836,47249
1141,65S33FVE0N,1332,6053,30186
1142,3SC58NK6HO,5314,620,49103
1143,1YS9GX7OJ3,5459,2354,4310
1144,J240GHW418,3884,5664,25733
1145,G9AC71EYOX,9517,177,25304
1146,6OT34H84RQ,6129,7924,19047
1147,NMF4LO237K,6744,8821,1116
1148,MEG8SV0JS2,7182,6650,45425
1149,RJ5HM4MHY2,4773,4880,48872
1150,YCNUXKIGFP,7404,3196,10712
1151,1WDOBW4OC2,7355,6856,24889
1152,MVIT8YFW31,1698,8014,13757
1153,LKFK076KOL,4939,315,18832
1154,L57B8PVZIN,9592,55,33987
1155,WK0R2I88D7,5432,1168,15141
1156,N5J6TSSD3L,892,3340,4174
1157,AZO2XKVCXJ,1915,6880,28037
1158,8SBE5NXG26,3955,3545,24253
1159,988FLY9RAH,349,2169,40071
1160,VH2BJD9H8U,4978,9224,10603
1161,XXMVDF50WH,1057,4434,36524
1162,CZHQ3HSGDM,6062,7781,11378
1163,QPX74O6UM8,9074,3343,11314
1164,K3BC5R00L1,8075,1030,33572
1165,KV3A0HD583,9039,5284,47303
1166,2JHW58XATK,6412,8182,24743
1167,EPUHTMS2SB,4241,3917,40736
1168,RDJBNOM9S3,920,9388,47529
1169,2SF5VD752Z,5305,584,48385
1170,R7VGOKEJ6H,2692,7643,12084
1171,EU9EVRK0W0,5083,613,6664
1172,FA9LPKEDSY,4596,5571,40244
1173,OCEN002N66,5093,6653,29097
1174,OLHUOHWPVS,5459,4595,8445
1175,C28QCAC15S,6107,8933,26144
1176,FUUMFBHMP6,2794,5440,24628
1177,C178NB509A,452,2228,20059
1178,5MDTCLF3HP,7690,2062,2896
1179,JE6UKKG7Y3,1055,9838,34383
1180,GB0LTAP4IF,813,4897,8441
1181,GZA5MPJYBO,3582,7441,31458
1182,G0DQTE2S7T,6892,2604,22159
1183,I7FAISD077,4266,7527,26819
1184,U97QGUNNLV,3973,7055,46583
1185,ZQ3R5C7TAQ,4507,1436,2020
1186,3970QFT9ZB,3920,9414,1282
1187,05UEJRPCRU,7253,2309,39063
1188,9ZHM7W40H2,4113,4585,23944
1189,X8DZWLKI46,6808,2229,46895
1190,SMUS3ZL26W,8060,4375,24605
1191,2415TP7923,6030,3668,25756
1192,R8LKF46DNU,3525,8537,33707
1193,WCHLTGB40U,2975,6589,35339
1194,84EW1ARX1A,9393,7125,14563
1195,KP2IG9GUYN,1246,53,49836
1196,V08QD2O5ZO,1301,8694,23197
1197,FD8TAJVI9S,7835,1836,37176
1198,5XGSTFSXPT,4133,4916,35398
1199,7FMTDN8LW5,4208,4820,13960
1200,FF7IKM8DX9,4697,1054,34005
1201,Q5BQ24YN66,7501,822,31240
1202,H6QV5YTIIS,1699,4695,6738
1203,UV52564LZQ,5344,4982,48804
1204,2M42VSPJAJ,6690,161,7095
1205,JT64QV0415,5301,2235,24713
1206,KAM7MMXC7L,1166,5733,5258
1207,34KOD7M12E,8439,6391,12109
1208,34XGX3G0L1,1333,8024,1552
1209,MF12D1Q83P,7164,7116,39332
1210,009Z5690I5,2776,4408,35483
1211,3MM0BF7HBN,6909,8723,29329
1212,VO44JH7JE8,3040,5135,22752
1213,EK4SBYB9JL,5400,3332,39424
1214,UXO8UD3OV4,4655,7171,7035
1215,FRILB5P9AG,7466,6548,10680
1216,LS3VQ4ZX0O,4754,4869,2636
1217,BTDXT54W08,9892,2332,28837
1218,NSXFQY13I6,1377,7217,30418
1219,IYGWMW5PU8,8552,6516,37385
1220,G32RMTXDWN,5777,2377,42194
1221,FB6ES5QDHB,6656,1512,14158
1222,62G103Y4O3,5928,6456,48023
1223,7IQGDR8VQ0,1946,1456,21572
1224,621Z3FQ6RL,2182,7434,29750
1225,BT0QRIRE9O,6404,2708,29758
1226,WMMCPZK5BF,7262,2762,42820
1227,ZJ7BTST8PY,7526,4214,47913
1228,DGFUU5SNVG,2725,7792,31429
1229,GXJLQDTHP3,8390,774,3548
1230,ZRB8YR3AR5,1521,5878,5160
1231,P3PDD0RPG7,3144,416,46954
1232,YY13GLO4QL,7624,5852,11683
1233,0BAGIQ0Y5L,3171,2182,31666
1234,CAATQ007G0,5424,9223,27931
1235,HP7D5GZ5XQ,2519,9951,15970
1236,M13EQF1VR0,1903,1954,40276
1237,AYYA7GEUVK,9803,1686,45811
1238,QE6X5JZPCE,6605,4637,35191
1239,X98NQBZBAJ,5216,5726,4115
1240,9KNC5TOZLU,8252,6240,41183
1241,KM0R1PXKZG,104,8734,44350
1242,4R7OJOWDJH,9735,8961,30262
1243,AHA7UBEPLB,8969,1654,5690
1244,IEDIICNTHE,6536,6152,20360
1245,TNS3RVBLEF,6309,7055,16941
1246,G9IPRHOB41,6678,2405,3167
1247,0BC458US5P,7511,9995,34043
1248,PYUYA4MGTX,2623,2174,35133
1249,E71I0O7CM3,6854,1988,40329
1250,DT2MX6XQPR,9812,7742,5143
1251,ZSB8230EUK,8623,4089,36290
1252,CZK5O0DEAB,4923,1388,6170
1253,IBSUU998AF,6495,2675,28701
1254,UQJLJZSRFV,5358,3570,28388
1255,IN5DPH5DTT,1750,2789,20088
1256,C11NPMVH25,426,8055,16801
1257,O9444E3MV7,9451,5989,17140
1258,SPBFICSIIM,5761,6320,3794
1259,DVL8LCPCFV,9220,1515,25434
1260,5XFITCUM5S,244,2869,23295
1261,16WYDPJGLX,5773,1387,41305
1262,VI6G4OIPPY,1419,8720,28297
1263,S8CZA55K0M,8193,6703,35522
1264,MCW4RK1S95,5166,6265,34546
1265,0XIRHBZAJ2,9637,8478,41276
1266,5D40VZRFTP,3662,1334,24359
1267,H0GCQBF05G,8042,6756,42677
1268,83S1HUG9XH,4862,7843,31562
1269,3G1FKW3GFL,1354,2931,1282
1270,EPJT3NYL7I,7460,557,49904
1271,CBB6H3RBLP,878,3416,40177
1272,PWCZCB5J3M,639,5591,16625
1273,N8IZ7DDW03,2374,2793,46782
1274,EWGG538O9V,5856,804,22809
1275,FA5KDXB2BU,8969,9213,14206
1276,8KF67AOGKQ,6927,4667,29650
1277,CVPYP3K6JV,4080,6787,20978
1278,5M2JW6D9H4,1314,5144,10233
1279,WQY8H6C40B,4146,9957,23183
1280,DJWPAM9DM5,8616,4377,7459
1281,2L0TTIIQAZ,1236,2668,28040
1282,D4FF2G60EJ,1803,1204,39097
1283,MP4EFOCY4Y,1804,3530,4050
1284,LN56R9IJVI,3181,8454,37551
