TRANSACTION_TYPE_ID,DESCRIPTION
319902,0G89FPE902BZ2LJ
621117,9H0278CH9OPRCPQ
686284,WMWW3MW1WCUG8EL
857329,WKSKOC2C1VYS1ZC
787429,P0KEGM13VXQ0SII
276846,ZKI0Z0IM6ZO0NLM
427367,MPZ8V1NSDRJKG1H
756650,59R4NMITFIZ44ZO
168167,TLW2FV55ZHA82I8
870338,JXCUK7OBNQ7MISN
484566,X90MVPKQVL0Q8OV
886152,B1F60Z9L4Q1WT6K
191288,XXBQILZHAK6YEK9
490900,50U0BOKBOHGPG0Q
200064,YQO8GGLF6SNKTHC
780507,I1LRDJXGV6MWD3K
620187,MOPMEWKNJP13ZSE
259005,6AXEYIRYCR26VAR
635007,55KYXS79DRHSPNO
454564,QIJ9JRNY1C5JHA0
711516,A5XSY9WXQK8W7D2
251535,BCM9YPYSD5USQYY
263674,4BICM2DVDSGTUDV
331358,MN5G0RS9NEEIU66
102944,KJFETPD5S5YGO88
470065,5539ILZ8IC900ON
779372,ENH74O7K2T8RCIL
508038,2BV3FFU88K5J5EK
995910,EJ8COP32D6GR2FQ
636034,WB56NH4HXEZZSXV
983306,3FO0557UKITREOS
154644,8YN8OUNX9LX3UMQ
389694,ZCL5IC29MSAO9NB
104344,QMDPX9771S1RO7J
122097,2BFQ0EAIK7HDDBU
980478,QKA5B0FJUBBKBBQ
652384,NYDYLLQJK3JFMRC
647447,XPHMJH77P216Y61
463919,AFEEYPILBRKAVKK
316705,UNV41CC7W9YT2ZC
508289,5STEPAFA7RZCUN3
240723,36WV57Y364VCGXZ
519721,Y1N3YTY8A788ECK
374366,5MN845VYT5VTT1Z
284286,TCXJK36RLCGUPCJ
287927,LZ9R5WY3WJ1FYUF
585539,2J2I7IF4XI4SWHO
117879,C17L01B41KNOHIC
550548,4S1AZZIGQTCZ0K3
290657,61ASJZTXS7MYN8X
521917,2HNUKEEDUWWNT3J
614823,1QUMKJQ831ZLB50
770397,47C6FRBAT7165JG
719736,458AFT45VOJGDP5
261290,GWXG2FL4IGCC42R
542626,0HRBIBCHL2E76XK
403963,C2P6I98SY96EWLI
969454,3PW1ZOOLHSGN6L9
288456,XBP0SV4OZRX68PI
409057,PZN9LAAT3SJU0W1
917228,KFUTGKAHB1GT1O9
316236,LK1E3YUAM99ASNH
916749,UC5JP3AY4W694E4
790755,UZ3ZBB7V0CADH1P
403775,TG46CA3L2QMD4G8
882577,AZ1AK4BH7T96BOS
540627,1C5119002J5USVX
765938,JX2DSG28V7A4J25
306357,P7QKH25Z0A7GN6D
380287,NICEGX51R6G0R53
533066,U1VWYW9J5NNOYCT
978393,55E6TKIPRRVKP29
183674,NR3OA2Q6QJFPWQ1
880103,9KCHJA4A7IRWSRC
137714,OCP6VW7OX7DLT35
404382,BRW2BRQS33A85F1
949205,JA5IC1YFTGIUU3T
517506,832A9GW9Y9TFUBH
914979,K2T5KAN1LVKT9MZ
121937,GM5U8D7M94W353S
413559,WTIOFTJJN6MTDJC
437163,QKA2GOI83KM5XFK
143450,CM1KILHY6ETF82C
732454,27KCH1LCNEDTXRX
689345,LNBIH2K3X3PHP5E
483990,0NKUBPRCUTGKAEY
977483,QD150430741I90P
211759,QL3IE1SG90TW9H7
446858,9W92TOK9K5CKHCE
386885,AAH2YR296FAAPWJ
375494,0W9HQUCJ079DTH9
569540,91TWRBT24VO9LXZ
724484,4OHMYDSLMY60022
827452,KPDY3CEQQA7Y0MW
982065,FEXPZODDC26N0YY
505858,1P592PIEV3AFGM2
438437,GHV38GFTFMNCGLU
783188,7AV2DBCKQFK8851
848661,ICGH9NK5VPL65BX
872908,ZH0HHQNWZLJ4PDK
156511,XA0P3BMG0HO1WB3
691192,51DZ8D8YAV0KCTT
683811,AB553ZXSE9L15X1
920006,UDQ8Q1UVRJ7KZQB
947154,J5WZUDA57H39Q6J
814049,4S5RA0JSRJC3XYI
334357,EZQSR4IIA6MJCPT
942587,41LGNNJWNY5HOWZ
954760,HAIFCGF1EBJEQ5P
836241,GVQXDA21F4TKZ6D
676472,SQLTW4IOWRDMUJE
484241,AUPN9UMGA8SZUVH
701784,95PI0GP5JDT2I6S
482471,BEREWZVIM41164H
289938,IFP4DIGKY8IUJ87
405096,O8FJVYBDCEX63BF
707627,GRU0QBNPFS0STI4
232416,MFTK3LEEJ0KPGXG
671005,JRD69RQ9ITSU8KW
945077,ZPGGG5FABVP09N5
832823,IID01RF5A4H30TK
471497,N7CYN81EVAZ91NU
820774,T4450X1EK3YIIB4
441655,FROHU3GE4BBSI2H
529746,DI9TO5FW1ND22EX
502127,8PS4W3V2ZJ0NFME
634473,7J5PZFEZWJII4IA
302815,OHFI8FIOYTU5ZYT
346483,L4EIN2W81W8QIR6
393331,M96I3UNOE8EHTYD
789945,CU8Q3ZBPSO1V7UC
427686,JW8BVPACPGPPGXI
294855,J73GNY3C2HYJRF1
164576,6BZBIO43Z64TLJ8
328208,8N8RCB3NA50M6D6
419055,362EGPP3LNXJHG9
565122,ASAD8UFQ59TV29T
404976,2M4YN5MW39KQEU5
468624,SD9XC4AEDIM5MFL
625204,Z7Z55AL90XDV1SN
122419,3DC8JYOIQCLIDW6
896027,RC82FQRDZB64JW4
609189,4K2EWQDQ1EN7US2
844149,NOPGTNXS98ILPKD
310566,AXMEWX8HHM3B2RM
814854,PFQHWVADOAQFCXH
916324,YZYHJU23SOLBQA8
143967,A9T7FQNMLROTBEY
536585,5G7C6VZTI7WIQE1
875406,9AAO5IJNVDIZ8KD
704489,T3XM8ZI2VYYRI2N
256770,P9H0MLHFEDLUBLV
884420,1IQR97U9AQBFA6G
827121,W1ALX9BBTGVA2XK
775130,15D9KKNNHQFX4PY
467260,WJLZVTYVKGFOV7G
395116,DHFVSFDP6FKQNKQ
960382,V37FSQHNCF62D9V
548556,VZ8IU8XCK7WC5SH
542817,ZSKFJSON8J8JQTT
827123,22ZJ3WLNA56UGEC
419221,UTTUXRCNKFXGVIR
120830,IVZX9J6ZT8DODNG
883878,9B5RFOLP7XG9PNZ
809906,KQKHP7W7GSVFPI1
846537,WVSQHMKLCQVOZQS
228756,N4Y7H72ZWKL5M77
379757,M2EJEG6AQQGB0F6
329661,RFNU1KN77TBKAFS
845744,DOCUS0W1UKC7VIM
954133,P8FDZAGEUGQHN45
866320,RY3CULIW54Q63PZ
233662,X6D9CO2NDWEYUXP
103187,NEG0YBZHOXS3NNT
419185,E4Z7ZOIFVGCJWXC
514883,Q4T7GM8T0RG92R6
861590,8VNJHSQHTWPZX62
299269,OJ31HVFZB7FHMBI
663996,QGS5XRPQUO3WNBL
437387,CLO6UW6YRM5C00T
408833,OXXCP3KTEVB5A1A
950178,ML0LV42HB6381JX
392348,8S7HML0ZZMZE96F
196160,1YYZGTDWQ8GYJGD
938677,Q7GV5LUTZZSBJG8
903229,HV92UKEH2NTQ1D8
475449,3SMKKFJ5Q7S4CVZ
752020,NHCS38WUMZQ3ZWY
125909,UIB2HB5CA4B2DFK
504547,CVPS20G0Y5G7XKM
505967,2LCJWUZ51N3LPYS
861235,JK13UZKUWGWU2D2
554441,6J8N7OTHTM2CJ4L
485315,CY7Z0Y50PURGUEP
613306,Y2J3VNO9R0YDP02
197913,UZP5LRRWPG9M3RQ
578046,MKXAHWALS3JX8EF
283472,8WJAQMAWZSVCLTQ
558279,1NY12B0YKG28QDL
826184,B4MQU3JCY3GLMJR
276228,9UT9GMG0LWSR3O3
450568,4HDS7J2Z19QZCWC
858172,4UUSNN06SO7VJ7P
548304,UATFCSP0W7SB2B6
714662,OCHCASPROYIO9JM
832738,GBBA3572G9R021D
948890,GTXVIM134GKGTAF
321626,W42VQ783GAHIQLV
161860,30Q23GIO2G6TQWP
317494,C41A05P4VHQ96BB
988498,HLPLV9QRO4HAIZY
635397,QZ14C6YFDIHFUNK
732077,MUR8QVL7MH5AHOH
221079,X1DM7CT6H42GZ3B
109625,4CG44BE6T2P7WO2
641858,DYFS4AJC5IJ6O79
383104,B5JPUI7K7VUVCAI
125361,SHIZP7NL2U2VMJU
988865,TYB6234WZK6MEC9
361287,DFK2K53SV17GIG0
726792,OUQON5BE9Z6LOQB
953961,EXCB39UDGS7WR89
631548,L1H8TCQTYZYE9GW
357499,N63VWXBO34GZBXL
890426,K7WFRXR17HNI214
999363,43Z234V1IXSD8XO
790667,XG3ZJ4E60HWBZKT
262959,FOC9LRS303QPZ7V
812618,A06OEON25OSATHK
396481,U675C4ZNP81J0G6
894782,ICCS9DI8JR2XSTW
575358,BVTNODV35GB3D2D
939707,CTM47KOMY6533T4
186838,B0MJD28JUGH3GKR
499090,HFYB9FMS36BHA80
252497,IWI12XTF3A1LSKX
540379,7PTOTORG44CB53O
678860,2QOPTBBDR9GY7NV
972813,H580AUD7EF908ZS
560784,F6V6NUDYLAVTEZU
677221,A2OE1GKHRY2GEHB
464934,5TIYA6GEX3TYSAJ
237770,1UAMIHCWPX8G5GS
116936,ODZZFIUZP7XSGXH
398185,OOQXDZ1M7SKWRB8
422323,QK669LPD3GRYHFW
946746,UCLZJUNB4DTM7YY
522855,3GXLEQUUCKOT7RN
775991,BT3NUF9GIAYNQPG
164575,4R0N6WJFVT2ZU18
778099,L0TV5G0SF2T7YWR
559636,4G9L3ADP3S55E83
871313,11YEY0JGQTC81SZ
230019,557BB8NVM7C2M24
101070,AXE31PRSWGBR761
445392,40JGOMHHM84WF60
401072,34KXNRKH86E2X77
198883,DOZGI9GBAXGZPPD
183800,56OZJRJ2UNL3Y7V
299751,XPHQMTI2XM9RNXB
990927,HCJWAWFTXCXROKC
191403,3ZNWYCE5H3ZBPMX
619803,V05JE846M192EO0
529781,L7SCX654DIC7P76
994777,P3IPVKYH4RARCTJ
787773,EECR36YSSP25QIQ
639981,7AS3QKMGL386Z26
902066,282JWWD2QMERK1A
224454,6H7IW16YNG2H6AV
206994,H4USSG9SKBW5FWD
134806,9BILT9W5DX7IZ2G
953400,SULR39IT62O03LI
861268,4FKEPDBBERCZMIL
963133,SUK351JYGW47C8L
143188,IH687HG7KE1XFFP
113621,J20G0NXQ7YI8ES9
191102,0QBJIOS83HU2IAM
584243,P8YLXG8FOCWC026
126444,8HQ8D8PKEWLAJF3
556423,NMFZ55A0V9JV5PV
453188,LKDGR45PWF15YLL
585296,LIYPU1DOQQYCLMM
191663,E8QRLS51Z0XM0MZ
979284,Q6GDFGOWW0KA8JN
331367,SXFRLTI4HW85IG8
263227,6AWQJF4ZECBVL7R
874602,97HHEL7OFGUGHW1
546109,5K1HO06X0RZB0XL
895736,74G21Z8QY2I02KZ
364806,S3M47QN2DS6FYCR
462264,7SGZI246ITHJIHX
610106,ENVSV8G8QI5JP7I
507900,SH6H2KOS7A6PQME
622932,51U7R5NDAR9P49Q
191059,LOTNL7EVB9DM2RA
948930,XQKGABUBVVDJYVO
903999,KXPEM3PVRYN7JQU
880437,1T2O141B21SB6LD
417219,WNS7SCKN43YOY1J
730474,RGN5CLYUUXWBHIR
846508,VS2CX6N0TYEFT6S
745422,BJVWMWYAWT87FGU
232030,LS7GMQKI19R2E4L
394545,I0FW3Z2M2JT2Q99
681600,RT36EHAE0SJ58K9
374157,GLNC99PR7W0I9ZQ
653649,SKIKIQ3C0YF7U78
929264,I8J6S2AW3AGH8J9
914799,8LG31JAJ7O3ZOOQ
275806,ORFLTZUUAFHKWK8
740892,SUB4JVGC76REQB5
671554,0OLT1480K8PG3RT
253668,53WNY5V3HI9XCZI
508921,AR2MHR622VDEGOB
624553,JMP4WKFOXEP98D4
537851,99GEIF45R6K2I94
909046,7SLINNYAVUD605L
657887,6ETJCWNA905BXFA
972466,9ELYRY7FUSQOJ25
132270,SBQFO3HVR79T69L
463556,OOI0JL5M24KBPAK
141202,D811XVDK73W6V4F
979442,M3TXPWSR00JSPT3
434675,CGBIM4BTWW879V9
560126,R5VBLF12E9N2S0M
660612,K0UEUDUT8GG97L9
779982,L14GAJMRMTICHYM
399468,26X7PUAF1AHTZ7K
278526,HOYBF0F1IZRNYN8
689600,NGDYAI5YGUL49XQ
709668,7BBR5MZ138QBEIK
332374,USJLX8QDX1J2EVB
560851,WX1TOSJ8EDPLMGI
630304,3FFDYQXU0GY5E5T
603261,9D59UQPUKXIOBPY
127864,E39MEEHX83U3NOV
407650,0A1OMYP3HSOM9I8
199110,V8GDO78Q0KN1BEL
783853,4C14EO9QGSDBP3P
306664,RP48RTN8YADPLRW
437177,7HE97LFX8TCVNR4
306367,OZDD62MT14JQ0U0
842161,A8ALOBT0GS3CDVI
853955,AMDP15CUV75AZL3
679829,E8834K9H3LO0QT9
470498,T91ONYG3XRLMC5A
564543,6QR2GRNDP9I3TOC
388306,YN8O9YH02K2HZMP
214940,D5EHV4F23RSNLUX
717264,H6DWLS2WYBJYDYY
686637,A5I2W15KFZ5L0FG
556211,HPWVCPFG1QUUR66
590954,CPXYFRKZ9R28AGW
960808,CP2OVVKC7ELG4T4
641151,QG3KRMD9VMBX7OH
329375,K8ZFFOYQ1LD9Y6P
386314,J2YH4QB2PL9CKYL
194159,91HBBE32W5JML31
356488,PSGJ93IU3N4DN3V
748069,FSW6BFEVJTL4E14
605296,GICQD24VATSZOXU
249949,1J4W1RDUW6X1ME3
372929,UQTEJAWDENI2LL5
400158,E7287KND3P17567
147478,K0WRPE29VYMVGMU
303540,U8X242SE3FBHO8W
220953,0ZYGFAVXWYFIH4E
831670,SA1ZUITFEP3Z34J
685326,9P417ZCODVOQYJT
392766,LQP9Q72BUOAAP4H
809479,9IDMM60RAJ3METK
788032,N6SN9Y4XGW83X3O
271861,CUTG7B1O196KHF7
934406,4PXDCIBS2PX7HMA
541251,FDFUR2QDLE22KAO
399449,75JKHFXD9BUO3R4
692974,B68H318VQLZ5TSB
258595,SM75KRNC4EF4PE7
897166,L56WI4D9N8X4YQT
469645,DNBH3OFCD2E7XTC
535716,DZDIXGDB4UMV4QF
490414,1WA0IE1W3Y22WFM
559125,WVGVZBGRPLLCFI8
891822,1K4GPTP6FYEIHXD
769068,HQAAGBP53VGYTIH
491528,WC68YVUO8R0NP2C
348277,GIQJJSM3378V3I7
102664,S4U9PDWBFNGWSP8
508171,RK06FWU29AGIHIQ
549747,I0WZUFF34VRLWAI
376664,71AT4S7IQB2F289
702011,XQ3430BL0UP4WEM
459995,SZI9H90XISMLT03
122318,NJJVQJE9AXCZ925
234278,HENAGE4C18Q0H0N
582958,44PZ5GN18H7449Y
810329,G3OZWFKE630Q0CQ
132699,DEB1S0S2TCQ353M
597544,07XL8PS4YYBH6AH
851657,32CX9XFD9W7Y4GS
597553,PYLJEHNJ8XD9TJR
598747,A201VV63QITCG4W
549497,6SV90018K96SPPD
776999,8GWUWMRXM4NCISG
905930,LH3DRQURDTRZYGI
894994,M7EW8F6NV6FUUMT
400996,OWU3FW6P22BZCZG
237371,K7NY6X52T5O05BS
582185,KF0V7BILK1I7DDP
189344,3A45LQYWFTCPQ7U
451937,933Q69S4XQYB9E4
972520,J7D1IHO5TSTMN8Y
722869,ZC1T19M23S8O735
551167,QLCMCHHZYCQ0PUN
731109,8Y6S7KJYVYQZASP
779436,LJP94N4MPR151I3
520570,GSKQSDXGP6NGHRC
571350,9QZVOMUYLA13P97
707241,08VMI12Y1EIMFOY
118020,CU1N9CW7H8FOTFI
556749,4V7IVAQNN1I44WP
980211,K0AFHXYG010CWU2
276009,VMLH0X88YP52SCR
388275,0PMRW92KZX1GMTK
741787,5JQ4B7H6UN6II2N
562360,UELMFHQ84WPHOOP
703111,ZAKDJYVY5YEUY5V
547299,PFSLHWAKE98AKBU
564165,JHEYG444T1KLIZ5
658903,1NWXN0RSQGRC0ZX
682175,8GQQRB00LCEXPGE
500690,FBLEWYG65BHBE4J
526803,C8EKCWIM2P7JXE0
446132,LX2MJKB0KX992XI
791979,G66AASTEEK821J6
219532,S3R719LZB2JYNN7
990452,RPB3URRS2FOZKHS
351074,7T4LM67BZNJ8ZVC
211874,Z14AQM1NZSWPW9I
354589,606ROEWYH7CAQMR
180594,A5NBHX4SS7B2MUI
707612,RJLP8ZSQST4XJR9
116909,VNCC6G26R9FZQSX
543320,E03ZG5KJIR4N2W1
667788,38T2YR80AFGHRAS
416531,243QF0UUN11KSC0
143130,CEX005XQVM9370S
346601,AU6A2DNYJIWUY9D
783944,7VAKK6P5246FL2S
896344,D87ZXF6J6P11KWG
884044,14XXHO97AOSHC2N
662383,36CL2JCKOAZON2C
385948,OEY9TXJZFYBMQPL
212418,3W72R4U2XJM0S3K
656277,BJ89FXQR47ZTC3W
393732,VD71H51OITEHWHR
372186,XYFDQ3IU2RUTASK
843231,0RLZBOKLWW7PFH7
871852,BLWM5DIZV3H0I85
304806,HNKYL8TK6SV8I9O
564358,9VF778HKAZ8LBRE
756161,V00H9ID4Y9JCGE9
198745,N8HST9LYKFE5PAG
408707,8PZRPL57LARNGA0
853112,0UYRNVFVRQ3EFHD
207196,3TF03YST88EQWM4
453345,MV1RK39HSEK4XYA
438662,397BJKBEDHY0T88
735419,41WPY6EVXNMQYRR
235870,TR6EVYTZMYPIU3T
347089,ISFERA1GRDME8CX
143055,6TVR5EFR8NWF01S
951166,04TPF5H6QH8FI0C
602704,TDDS530JT8CPVJ0
501170,JIJOQZHY7ZZWEM3
984143,SYR8Q3NNHMWGICQ
283628,G2S0SN61EOB3A0P
302010,G75ZZ6I86Z2M40V
518128,IEIYAQ754BWU8C1
529103,SEGJFWRL5QVC2YH
366463,3ESE8DX04LYBLW3
807873,43XZFEHORFN9Z78
703148,GIV415A0GJHAQWU
766832,V93AWEGY508RAN4
549764,BTV9D5U04MJE4Y2
978944,B9FSWN0GOD9JR1R
741934,4UARBA6R43TXA6C
739116,GJ8JL33NTCB98O6
362557,KRGK96LSOU8QGDK
503962,OQ8DYWS5NXCV6PH
531565,MNDKLGLEEVVEAKG
350679,9THX14HUMFGGFOW
251473,SETBCTFIZ6J0G7A
525331,UXW5DZ8D283RA1E
158401,VVD7L0HDHYTE20X
436040,Z14XNJ0RM44Z00R
451115,JZ7IX4G57LIG45T
221541,JRJPZYR2VDCO5RZ
873758,YVJFR3GC5D115SB
717175,SGT1L5BMYT7AL9K
108659,98OV6JJG8ECW6LL
683979,Y6CB6F5MCVQMD0S
558257,H9NIEJ47U45QII6
875861,K1KDR4RJ77LM7ZV
274647,RT27VGVGFVO68WY
996100,ISMKEJGPX9NV0U0
884312,T40XQE4XZAUSKZ5
232310,R1E7V936L8U9PTW
243462,P48H8P3LTUY1YGB
408004,J4OAM5YAHRVMXTI
560374,9CQP8ID0MJOBXGE
866668,CBWXVL343E80H29
749581,2ZDG5NNDK8P2Y7Y
581279,D9495YMA9XRF4N9
409741,FWCJXKTG9BF8LIP
233136,7MRDGADXT599Z3B
748678,7B9UHXY4TWJX275
311490,0TV7M3YC3Z21G9D
925642,IOFM5M7Y821AJFV
442753,T5QROEGZEB3FHW6
575497,30AW85E4SU5LGD4
709502,KFRYVDFPNPHUCX0
541239,INZ60JTNMZ1XQ0Y
244968,KVS8B3S7WOYE3FI
959140,7LZF2U0TUR3UELG
462384,4FG712HN456BYWF
612354,SSVJM6UTUYFT7MH
413006,935GPMP7ZP2PFS6
463857,8KMYRC6IBI3SKFK
100082,VK1XZK1IMLM97EJ
185606,HVXQGCC29PHNI96
930792,GJOTUHMBIORHYZF
739295,KNKTDCBM9RY4YW4
271377,P8U7F539ZJ255GU
247808,AQ5755R7QSCX0YF
766876,IPD9HPLOBXN6S64
913795,T4K186GRILOCGOZ
417189,0QLF204PED3CQLP
497553,20DBCJ5VH1K9S1F
153225,6NHUKBB6G663LND
300076,BRB3C0EIKEQ6HDX
833510,KE1X6AVGGM4I22E
894414,0R2XYKY3TK9WXNJ
788738,GYMTK043BLPMU3O
492930,G124VELQ08QG3NL
263430,UAEZXJZECDCEI3G
421537,ORZYIRKNX3DWO7O
380914,UC3O761LO7BNPQU
967486,31M7P7RQKSVLDGU
564132,ELI6BXDNIEIXESA
362213,OELQVE4219P6522
118381,E9AOA0D29XY8V5H
949331,MMOUYA06D4E3HHV
666671,POE6CGTP7NTZTBF
104796,2II2B0YKUVKQ6ZR
909289,30LLLVXRGNVJ2FR
737273,L8G2QWO51GLB0TM
238259,O5YNRP2ZJW3QDFA
768224,AFKSZ1E92662EYF
769407,CD1FNKD02SAR4E8
770437,VI1A07WW9151A7S
341223,1RU8P90575BB6WC
369255,VPD4URZD6HUQ0UY
459169,1BJQHNBYGZTRYSR
888664,B9902RAZV4ZR20R
698862,WO55C8VZZUCZ268
334010,ZJE54WVY15BEPQO
852287,ZZDC8BK9AV8YJQX
517759,6OIVH2S4BIK5L9K
543721,XXG51MXRRBI3E3W
772751,NE5UEORBIYG22KW
485180,NUBXX3MPGFR8A6Y
563017,EVN00YAFTZEQ4I1
558093,SFDM29DCAV78KE0
383542,PY8EA3DFG7JLYUD
636453,ACRNM470KAVAVOM
337525,BEZ1F23XHZVH0L9
851930,GJ2ZRBZU7KWDFCK
936335,LU1U68VMB70ACBB
707806,0KZ8ZB0EDVHCLG2
410101,UIQ7RX5LQZQTNRM
967057,TL3QVOHEGK4JCIW
945059,OTTTZLVFN90MH9I
348665,5KU6QJQSEZJ2CIL
592073,VWA9SKN5V0CNK8K
899295,PQIJOW24PF97H04
355703,I0JQNQQ3PEI4FXT
632246,ID8P1VOKFI0BLVJ
814071,C8H5DQH106YNU1E
128012,ZZX4DQ8IC73UK0W
241037,1NK8Q59XNWGJM03
936858,8GVX5JEJP6XAJ57
299058,IUMULWAF0MGFDYY
507234,833BYAKJ9LV5LRQ
683614,TXQ1VD0JE21U61G
209808,RMW3HC0MIF9FVUQ
730530,DI9SFNZCARYA6LD
846320,M1E6AD5OIQIPOEH
262549,6EALVKNRDRL99V5
365317,FWE6UKOJPPR9N6O
754611,0BWEIN10GQAOBG3
372297,WN0V6P1FH06Q5PY
499741,1E4OGJLT8QQ6UO4
794590,14ZKEETO253MAAT
783812,USWEY28DOV9EMAW
686946,C73GN9ARXVHEM63
733635,3CFX1XD73TA51SI
517979,MBA88Q8FFXHUS8M
659932,6P646KENCY65AKL
337474,4IE4SLL7WG1P99J
585167,QXKE0J19TOUH988
755133,5ZZ2W92VSZJJOLN
263830,P4JB7GY5L4PH1O9
647345,JGZRSWV8H7CPX64
322261,TQY436D6V2NENKL
711347,IA7P9J33YS6P0LG
933214,IH623N9N94PC8Z5
951250,Q5TTMCW6W8LX63W
481712,L72NC8805XCZE5S
404807,9BAMXQGGTOXNW5E
936410,B1RAJXJ05IFP4NB
380898,5KTT2TRG01QA305
944274,DKGCDNQ8YYRSKJW
490228,PRNR7MG62FJLKXP
842233,J7I15M7P5VVQJ31
737024,JHM69ARBSH7AWOC
238480,RRYEE0TQLOQUU6O
674591,RKELUHTARHIEQMB
855857,916V17YIPEQLOWA
835468,K3HWKBTDGIHVXWM
592592,ZMPSLTK5QDY28G4
674297,DP7QSADQ1AF2LAD
591377,6HMQUYXU8YBRA1V
870769,JGKWP1XENN3L1B2
576783,GMAC5DCWC31FGLA
114840,79Y3Q8B2CPEAS15
612640,UA9HGDG02IE9483
718868,SKKRGFNYAJ6IS9X
356713,8VVCOI1BWUR7ZEF
920903,ISZ3MXKSFNJ5A7A
796185,XFWGJEWT9T4U69B
904505,E8OHS2OR0XIHH2D
351398,AVFKA6UJ3W045M4
802428,8ARL936RMJTGUAW
691216,4VHT83KDS80064P
569175,EK723TVRWAU74LZ
753196,W6LU54OTF9HUNS0
656010,H76G8MEANDYLIQO
899635,R0QYK1L58Z8DRNE
380897,OM494SCUE7SAOOJ
545513,1NGH5UHW2DCB3WX
833115,C71CTW5UU7LB5LB
407143,Z9SOVHL1XPMARAK
666948,S5V3YWHKKOD2NPQ
356743,WZPZFFNMUQYVF0X
301178,TAH8A6G7DJN87W2
441011,A1VGID0SLDYD40A
750464,87TM5A0MZ8P980M
596058,UT1U79NKLNFI5HG
870840,58NC1VJ9QMAPB6C
717517,LB2IOZFA14UP051
721504,ZQ2WR27B6JJ047F
664336,GNDOWP6DN7Q6XL3
286051,OCDUEJESZ7F8O10
664816,10IFPFIELM0UB8L
784630,NHASZ6UHR0HZXJY
152679,PLCJ5ASOYK7U79L
980869,DCSLZYVW8RNE2BZ
666024,2FIOB1THQ2QJIBO
339729,YK4CTK1DXHBE110
815548,MF14G9NOICP80U4
601203,304B9NQY1UFDWHA
662593,0GE07WUVBAV0THT
286797,3ICKEDL1G0ZPSDL
247683,0RYSBWI5LTL9AGZ
635934,POT0GCETBWFXJNP
210166,SIGG7OZXEA9BRQP
928157,CGRGA6LIZF01D0N
630600,S7X6M6M480DHWGD
176556,SZEUQCD92OYD9ZN
285617,47BNK3CWU27MLC0
471103,35IBFBCPT90Z2ZS
489684,72F0N5S0TEMEKYD
890870,0NWIL87BESRCV0N
414437,A4V4ECD20WI6CX8
602333,7MYQMFR32826R0O
535214,FCK48E77BW7JZD5
530190,IX0G1P297RO0ORW
959626,SCDIDDJ8KY9VOW8
267539,IBEXXWXTF7YW3ML
993238,QCOLIY2QT82T4X2
727843,MD4XECFCIY7TUBN
858615,1Q39W0HS3VB4QNJ
185034,AKQGFMLMVJYT4SJ
975905,7NL7KWH4GL15CO9
600109,BKKE0XI9DB0X1F4
785078,AHR4K3DVYJMKLS3
879712,EOTV1V3XSDGKZSF
545450,TYC6DYX37WHI34C
172558,S1BYLLEMW9ZJTPB
371513,DML1D00H14MJ3C6
718379,KZV3UUWEMHXQB0X
795604,MDSQEKD5JULW6H5
883315,QMB4AMZJIJ72QHF
103175,KB4CT95UWFOTTV1
306095,04JMW9NX3PB4PN3
621882,DSWM093YX0LFGRH
729331,6W7XJRAXEFIOW07
619985,EGH1Y5L65CBJ5WY
760920,TDB2PELUFP7PK1T
659497,6YYSZQLOYYTFDZU
652110,SEYF2EZM0Z3TS8I
444468,NXA85VC34TCBQPL
984481,JIA9BH1SEBD0I1O
415826,N7XGAX75F8ZCOA4
265739,66S92Y3MJ40UVKO
147676,EIPQ8VQ6GERUGWE
595303,ABZ10OB3W48DLRJ
835007,P3NL0F34R29TQ7V
563555,Q1NVNJ31J1I2R7Y
908612,OGUIU8UQY57Q14E
188283,VA8O31MBHQEDFFM
981929,T290ZKU081V783X
656001,Z56O1D7BUAF32KV
249392,I0TDG45F9ID5DXS
709131,2HY70JZVCFWWPGD
534359,GGW48HBB7WA3I1W
873840,B6QF83BU9Y8F49I
198312,MSGEA1LPK92QVSP
922700,16GN7FQ8Q4UD58R
663927,RQBXHOSJ82CR5OT
823982,3HT2C23165FWAYB
908280,6S19TX6EV5LWZ5S
438570,ISQI4AJ9H524E8F
120916,HPAMLZ2DLKPQD9T
244909,93WDFO4OJ6LV01Z
412865,RXKGPTJ185XEH52
873129,I9XKM3PSEEZ815O
476065,YWKSC717ZFOA68E
232651,XDDZGQPYWLZ7RHK
615652,XZAFV0VE1F509N0
578995,2TDPWW32D4OA3IZ
627489,U98U4Y58CQANEKD
443260,N2DA4R9A959VSA7
103283,MSJLKC6C1GLS3I0
347155,OZJOL9O9A9E4DJ0
120914,QYOXYZY03IQL4KO
498322,CVT1WI53FR19BDT
110113,YMDKYNONL3X3OZ8
834005,W058SC9PPBQL9UG
917396,9B93QS6M9OB64RV
637949,DKM86IS1P9PO2DF
279952,P7XR4W2ND3UWCN8
258569,ARB5JOO8RFMWM99
892428,PWL00N60DS4P3VF
241777,YF0K2REUZYWNNK5
477810,IRGPI38YHGJLFKV
252826,75WT7OKR92M8877
750791,9B6RY0D5DGFQYPF
879518,TGDGNQ5TW0R6YN7
976721,7NT4R7D59MZ3N5D
393924,HDGJPP70276ZY1D
519694,W9PSGY4I5LEGHHA
334544,JXDG298C7ZCFF95
336869,SM5TFRORXTU5QTM
974280,L6OIJRW5UFRZ4NQ
683680,P2T23FAOFBOYM4W
